id,date_time,state,quantity,product,unit_price,total_price
189d31e1-19a1-44e7-9c23-73909c97d43a,02/25/2023 20:38:19,santa catarina,2,desodorizador de ar automotivo,14.9,29.8
e2a43072-b75a-4fe1-b6f7-3e904a4cd208,03/01/2023 12:05:08,rio grande do sul,84,desodorizador de ar automotivo,14.9,1251.6
7ea8d12c-dc2b-4fa7-8273-99b5d36327ec,04/22/2023 07:36:22,rio grande do sul,92,cera automotiva,39.9,3670.8
10aa7f3d-2383-4d32-a7c6-a713a1168339,02/09/2023 08:02:53,paraná,29,polidor de metais automotivo,39.9,1157.1
dd4af25a-79cf-4d32-b47c-03254c1b5083,03/08/2023 16:04:31,santa catarina,90,cera automotiva,39.9,3591.0
99cbc872-9946-4d5a-ab3d-5decc41d02b2,04/06/2023 09:57:26,rio grande do sul,61,desodorizador de ar automotivo,14.9,908.9
6285bf10-da8f-4e01-b39d-f066aa525c69,04/29/2023 17:00:48,paraná,31,polidor de metais automotivo,39.9,1236.9
1f6ac7f4-bd6d-48bf-8328-93c1330a5e00,02/19/2023 13:26:52,santa catarina,94,shampoo para carros,29.9,2810.6
2c3c86e2-0e65-4297-bfc1-e01eceefaf2f,02/28/2023 23:55:51,paraná,7,shampoo para carros,29.9,209.3
aa101d7b-25c2-4fdb-814a-914fb571eed4,01/06/2023 20:12:14,rio grande do sul,78,condicionador de couro automotivo,49.9,3892.2
73715feb-9326-4c6a-95d2-603ab1e5d19b,04/07/2023 08:23:32,santa catarina,13,removedor de insetos,19.9,258.7
91354ba1-680a-4ecd-92da-3742ed7ff79a,04/18/2023 11:31:03,rio grande do sul,69,limpa-estofados automotivo,49.9,3443.1
708cfb0b-c5c8-4956-b2ad-e265c75a0bbe,01/05/2023 10:35:45,paraná,88,limpa-estofados automotivo,49.9,4391.2
0a933ee5-2495-4e3e-83a0-d8f4f1c9b760,02/15/2023 19:56:42,rio grande do sul,9,condicionador de couro automotivo,49.9,449.1
83004f6a-8648-4d12-9e02-b246ec5b4753,04/01/2023 14:06:46,santa catarina,93,limpa-rodas,24.9,2315.7
d24bbc07-8d87-45c1-b52a-6cd6146e162d,03/11/2023 09:16:37,santa catarina,18,condicionador de couro automotivo,49.9,898.2
44cbbbd8-5f3e-49e1-97d2-9ffe7fbcb563,04/24/2023 08:21:31,rio grande do sul,11,shampoo para carros,29.9,328.9
604c970e-bdb0-479c-923f-f1c408897077,03/18/2023 02:53:15,rio grande do sul,89,desodorizador de ar automotivo,14.9,1326.1
7878b9f2-52fd-4e14-94fb-c8ec1b487a51,03/10/2023 10:51:04,santa catarina,78,limpa-vidros automotivo,19.9,1552.2
251eb509-7e10-4d79-bc84-f99a829d7205,04/20/2023 02:33:26,rio grande do sul,82,limpa-vidros automotivo,19.9,1631.8
7e432d52-88a3-4644-9be9-a3b7dc84e841,03/12/2023 12:50:02,rio grande do sul,9,cera automotiva,39.9,359.1
21bc7c09-ad2d-4cb7-b064-9a5eb875ae53,01/28/2023 12:27:44,paraná,11,polidor de metais automotivo,39.9,438.9
4779ac34-d3c0-4791-9793-fb4f31253f98,03/12/2023 14:16:16,santa catarina,100,limpa-estofados automotivo,49.9,4990.0
48e724c7-3471-4801-aefd-4136db42b583,01/31/2023 16:57:57,paraná,84,limpa-vidros automotivo,19.9,1671.6
7ea39842-602d-4076-b48f-453cb67c978b,02/02/2023 04:07:42,rio grande do sul,42,limpa-estofados automotivo,49.9,2095.8
601ea3a9-c385-406e-a5ef-ec4e01d03a96,02/04/2023 09:47:31,santa catarina,95,removedor de insetos,19.9,1890.5
01dcfc19-5763-4b59-9b38-5f1ee7a4e81c,03/01/2023 20:10:41,santa catarina,88,condicionador de couro automotivo,49.9,4391.2
8397157a-ff61-4633-bad6-e82c22f74f23,02/24/2023 06:49:09,paraná,93,limpa-rodas,24.9,2315.7
ce38163b-06c0-40dd-8080-e215baf491bc,04/15/2023 12:10:23,rio grande do sul,66,limpa-rodas,24.9,1643.4
77f11f1e-ceb1-4400-b5b7-18b0fc6bfa62,01/08/2023 05:38:32,santa catarina,81,desodorizador de ar automotivo,14.9,1206.9
6ece88a8-e94e-42d6-9a8e-e9b9d00d6c8c,03/30/2023 02:09:17,paraná,76,desodorizador de ar automotivo,14.9,1132.4
449ef9fd-bd61-447d-81d0-6d82e4a828bb,04/03/2023 05:09:49,rio grande do sul,89,limpa-estofados automotivo,49.9,4441.1
6b71321b-8bcf-4bd1-9123-8ad9fc1db447,04/01/2023 07:01:55,santa catarina,29,shampoo para carros,29.9,867.1
decb31a4-e2f3-449f-b37a-fc2102556dfe,03/12/2023 08:54:09,paraná,78,desodorizador de ar automotivo,14.9,1162.2
fa027a9e-b20e-4466-8ff9-a8f74ce369cd,02/02/2023 10:04:24,paraná,31,polidor de metais automotivo,39.9,1236.9
1e7d1fc7-cee4-4759-bc2b-5cc1a7619c50,02/10/2023 07:50:04,rio grande do sul,91,removedor de insetos,19.9,1810.9
402f1e6f-de82-4e30-9c09-d455680e41a5,03/12/2023 10:06:40,paraná,74,cera automotiva,39.9,2952.6
ccf1b0cc-11ab-46ee-b68a-fec11cd06325,01/03/2023 01:46:58,paraná,86,limpa-tapetes automotivo,34.9,3001.4
96672b82-cd82-4a8b-ab18-2248a4f44b44,02/23/2023 09:48:16,rio grande do sul,58,removedor de insetos,19.9,1154.2
fb524216-4f73-4249-9ccc-3255150456f7,02/02/2023 12:27:13,santa catarina,76,limpa-vidros automotivo,19.9,1512.4
09c21807-787f-4c94-b9c7-d2fbfedb0bdb,01/10/2023 07:32:57,rio grande do sul,77,cera automotiva,39.9,3072.3
3e3828c6-bf8b-4cbd-a742-fb19c5072c05,03/29/2023 05:21:45,santa catarina,46,shampoo para carros,29.9,1375.4
e95fa8c4-af3d-4752-b7dd-2656517b019b,03/08/2023 12:28:28,santa catarina,64,removedor de insetos,19.9,1273.6
8f9745fe-9992-4f8f-9557-7b12d1d1e435,01/18/2023 10:55:15,rio grande do sul,97,limpa-tapetes automotivo,34.9,3385.3
2d750d13-1f88-476e-a335-f911b9c2498d,03/02/2023 13:47:00,rio grande do sul,31,limpa-tapetes automotivo,34.9,1081.9
c8051768-372e-4a5e-b0c9-8f357f4bb0a8,02/21/2023 12:47:02,santa catarina,92,condicionador de couro automotivo,49.9,4590.8
52a0476b-fa75-4940-a504-8f0f54422bca,03/04/2023 19:09:59,santa catarina,19,limpa-tapetes automotivo,34.9,663.1
5d5c6af4-e275-4418-ada2-46fe0d57a309,01/14/2023 11:07:17,rio grande do sul,9,limpa-estofados automotivo,49.9,449.1
db7d79c0-bdf1-4dbb-b59b-9bfea77b8977,01/25/2023 13:14:30,rio grande do sul,2,condicionador de couro automotivo,49.9,99.8
83d0b7ba-9d47-42f1-800f-1a9282c9e362,04/24/2023 11:03:37,santa catarina,27,limpa-estofados automotivo,49.9,1347.3
18cd3d69-2ec7-495c-8ed9-53cf9d609a6a,04/09/2023 19:20:07,santa catarina,93,condicionador de couro automotivo,49.9,4640.7
a76a7a7c-6dba-4dc2-95ea-4ea91edaff46,03/17/2023 03:20:30,rio grande do sul,90,limpa-vidros automotivo,19.9,1791.0
d64ce3ce-e148-4f01-b6d8-ed0e6d88318d,02/04/2023 07:32:26,santa catarina,31,desodorizador de ar automotivo,14.9,461.9
0ae73895-40c2-4040-ba00-719ee1698706,02/05/2023 05:18:05,rio grande do sul,53,cera automotiva,39.9,2114.7
5d2f317a-2303-4e4f-bb1d-7a70e9e69b5c,03/27/2023 21:36:03,rio grande do sul,7,limpa-vidros automotivo,19.9,139.3
92f214df-14b2-48c8-a668-9f9c6ba26fcf,02/20/2023 23:54:53,santa catarina,31,desodorizador de ar automotivo,14.9,461.9
51233072-52ad-47be-aa60-d0a97241059b,04/07/2023 11:47:52,paraná,12,limpa-tapetes automotivo,34.9,418.8
8f80cb98-6381-4b66-95c6-f5e4922aab3d,04/19/2023 23:31:10,paraná,43,polidor de metais automotivo,39.9,1715.7
1b3fed5a-b8ba-4866-9394-698951c6c820,02/17/2023 00:52:20,rio grande do sul,68,limpa-tapetes automotivo,34.9,2373.2
2bda13a6-8158-487a-864f-bcbddf3fb329,01/25/2023 14:07:53,rio grande do sul,28,limpa-tapetes automotivo,34.9,977.2
dc2b6eee-70c7-49ab-b37c-39e7523172da,02/05/2023 21:38:59,rio grande do sul,32,desodorizador de ar automotivo,14.9,476.8
6788d8fa-b6bd-4d49-9ccd-ed1d2891bcaa,01/31/2023 09:42:37,santa catarina,27,limpa-tapetes automotivo,34.9,942.3
71e3847d-1df8-44a2-aa6e-c03f1073116e,01/19/2023 12:56:45,paraná,28,removedor de insetos,19.9,557.2
db2cbca2-a215-4ce7-8bd4-a8e5c0c9bb98,02/23/2023 14:04:54,rio grande do sul,98,limpa-tapetes automotivo,34.9,3420.2
38026cdd-0ea0-4434-85c7-ffafc63241b7,02/21/2023 00:03:28,rio grande do sul,92,removedor de insetos,19.9,1830.8
1a74d7ad-5bbb-43f1-a467-cf68f80a7897,02/12/2023 14:43:51,santa catarina,30,polidor de metais automotivo,39.9,1197.0
3faa173e-2687-4f0d-a810-075499357be4,01/13/2023 00:16:11,santa catarina,100,polidor de metais automotivo,39.9,3990.0
f7c87929-7dca-4049-a06e-7fa83da98132,04/29/2023 01:23:11,santa catarina,54,limpa-rodas,24.9,1344.6
c09d2045-f6b0-4b39-847c-95cf8aec3fd8,03/26/2023 10:35:42,rio grande do sul,85,limpa-rodas,24.9,2116.5
34746f95-9880-4657-97b3-7719bbd4febc,01/31/2023 14:43:18,paraná,79,limpa-estofados automotivo,49.9,3942.1
4bab8ff0-0a35-4f93-ace0-12dd8000acc1,03/19/2023 05:19:37,paraná,68,cera automotiva,39.9,2713.2
8ffea7ee-c7ff-4224-a956-8e9a397144c0,03/19/2023 13:51:55,paraná,61,limpa-estofados automotivo,49.9,3043.9
210ad48c-898e-4398-aced-0554ad1f90ac,02/08/2023 00:42:30,santa catarina,55,limpa-vidros automotivo,19.9,1094.5
c25bdbcf-2315-4b88-a95c-2b1a43b3777c,03/22/2023 10:08:39,paraná,70,limpa-estofados automotivo,49.9,3493.0
ecb8762f-a264-477b-b21c-d0aa62a77c08,03/16/2023 14:10:56,paraná,67,limpa-vidros automotivo,19.9,1333.3
b2dc0557-b7c6-49c4-8391-4a75c22eae99,03/17/2023 02:19:13,santa catarina,34,removedor de insetos,19.9,676.6
232dced7-b45a-43f0-aba5-97c90bb9549a,02/17/2023 03:12:01,santa catarina,69,shampoo para carros,29.9,2063.1
5178a908-aa51-47d2-a80c-f410b0153393,02/03/2023 16:04:39,rio grande do sul,30,limpa-rodas,24.9,747.0
fcdbd264-232f-4221-884b-52c11039b471,01/17/2023 12:16:14,paraná,67,limpa-tapetes automotivo,34.9,2338.3
646948b7-9608-46f4-8336-e878bedbb98f,01/15/2023 12:42:27,santa catarina,31,limpa-estofados automotivo,49.9,1546.9
2e042d1f-12b0-4967-a258-5b2b19614c59,04/09/2023 00:51:15,paraná,3,desodorizador de ar automotivo,14.9,44.7
97e7c14a-9179-48c8-bcd2-e9bc2ef84347,02/05/2023 05:01:54,paraná,96,limpa-rodas,24.9,2390.4
65427ae4-01ae-4396-bcdb-802f9cfc14de,01/03/2023 22:00:10,paraná,71,removedor de insetos,19.9,1412.9
b8d2ac33-7658-4e92-8c37-a3381865459c,01/31/2023 14:31:39,rio grande do sul,41,limpa-rodas,24.9,1020.9
d8652f2b-f211-4781-bd18-44a4a4787146,02/11/2023 22:52:07,rio grande do sul,53,polidor de metais automotivo,39.9,2114.7
3df2c484-e87b-4daf-bb33-c3add1226d77,01/01/2023 09:39:46,santa catarina,24,desodorizador de ar automotivo,14.9,357.6
686d1b82-a1c2-46ee-8d67-368d5dca71a4,02/24/2023 15:27:23,santa catarina,21,desodorizador de ar automotivo,14.9,312.9
1761e5a6-a0f2-412b-a6d9-8e7de677e1b0,04/17/2023 13:18:55,paraná,29,limpa-estofados automotivo,49.9,1447.1
4eeaa404-2aff-420d-b777-b9129e499985,01/05/2023 11:14:04,santa catarina,92,limpa-rodas,24.9,2290.8
6c0f774c-d356-44ef-a479-b4daf041ea5e,04/21/2023 22:19:22,santa catarina,77,condicionador de couro automotivo,49.9,3842.3
b6ff9a00-6cac-4e31-9c13-d62a5d5c25bc,02/21/2023 15:59:25,paraná,59,limpa-estofados automotivo,49.9,2944.1
bff9e061-c89f-4b5e-a4dd-d4af95b28bb7,02/14/2023 17:04:01,paraná,78,removedor de insetos,19.9,1552.2
7046b496-8233-41b3-9319-17d89ce1023c,01/30/2023 02:25:49,santa catarina,55,limpa-vidros automotivo,19.9,1094.5
7a02154c-0395-4f17-89c2-a08f0e2009f4,01/30/2023 13:39:53,rio grande do sul,97,cera automotiva,39.9,3870.3
54a4a6c4-fead-4a2f-b116-b595523587ad,02/26/2023 03:40:55,paraná,6,desodorizador de ar automotivo,14.9,89.4
0deba77a-e293-4241-a702-d1650d6954ef,03/28/2023 22:30:52,santa catarina,69,limpa-estofados automotivo,49.9,3443.1
1fa7119c-ff2b-4177-a7ed-e6d62bdff0eb,02/24/2023 07:50:53,santa catarina,31,condicionador de couro automotivo,49.9,1546.9
471a2dd4-a65d-4652-9acb-dc550b348fae,04/23/2023 18:49:21,rio grande do sul,26,condicionador de couro automotivo,49.9,1297.4
cd22ab1e-201d-4740-8d97-ae711a495b34,03/25/2023 13:04:25,rio grande do sul,37,limpa-tapetes automotivo,34.9,1291.3
7b56d5e4-fdec-4641-a157-38a0e0971388,02/05/2023 21:20:01,paraná,13,desodorizador de ar automotivo,14.9,193.7
405ef6ad-1935-493a-81b5-7d41430fd413,03/14/2023 07:13:51,rio grande do sul,10,limpa-vidros automotivo,19.9,199.0
2222d0aa-2a97-44df-bde3-b2e255168716,04/04/2023 04:20:05,rio grande do sul,57,limpa-vidros automotivo,19.9,1134.3
d16aa287-95e1-4a4d-98ef-5be4793026e5,01/03/2023 13:01:28,paraná,30,limpa-estofados automotivo,49.9,1497.0
369b647e-7b98-4075-afa4-843bebd4771d,02/10/2023 12:08:42,paraná,92,shampoo para carros,29.9,2750.8
a6376d94-5780-4ec8-965c-1b40d97ed2a4,04/07/2023 03:57:22,santa catarina,15,condicionador de couro automotivo,49.9,748.5
44836f8e-039f-441d-b86c-e35d9c74629e,01/25/2023 06:09:55,paraná,60,removedor de insetos,19.9,1194.0
58c765f3-7473-4ea6-9869-0ab91957553f,01/20/2023 18:21:58,santa catarina,47,limpa-vidros automotivo,19.9,935.3
4a0d3f0d-6a51-4730-a6d6-a774935fd144,04/06/2023 11:28:35,santa catarina,12,removedor de insetos,19.9,238.8
a3e74401-6e40-4650-ae3a-c92868ca07e1,03/06/2023 01:23:53,santa catarina,4,desodorizador de ar automotivo,14.9,59.6
14de878c-f152-4d6d-8899-b5d3cf87bcc8,03/16/2023 06:07:29,paraná,29,limpa-tapetes automotivo,34.9,1012.1
427039de-b939-4872-a58f-b8efa89ba6c1,03/18/2023 16:14:34,paraná,93,limpa-estofados automotivo,49.9,4640.7
77bc9bfb-f5dc-4e8e-8cb0-eec1c7b41a10,02/22/2023 10:47:32,rio grande do sul,69,removedor de insetos,19.9,1373.1
2333cdf7-d2af-4e54-a5f0-dd6a9a5f5be0,04/22/2023 01:09:11,paraná,13,limpa-vidros automotivo,19.9,258.7
d0cf4006-60a0-4123-be7c-d4af8704aca0,01/27/2023 10:17:02,rio grande do sul,11,limpa-tapetes automotivo,34.9,383.9
c7c444e1-f158-4e01-b6a3-fdcce78aa910,02/07/2023 08:14:15,rio grande do sul,51,cera automotiva,39.9,2034.9
18eb12f7-5680-4229-b729-271618cbd0a7,03/27/2023 16:00:49,santa catarina,62,removedor de insetos,19.9,1233.8
3ee409b5-b4e6-4b59-a809-cae314c286c2,01/21/2023 21:18:19,rio grande do sul,9,cera automotiva,39.9,359.1
c560a13e-2f47-4455-91b2-dea6b8eeca96,03/07/2023 12:35:54,paraná,34,limpa-rodas,24.9,846.6
9ff915b6-22d4-48c2-887a-2a7254d11a69,04/01/2023 07:52:49,rio grande do sul,60,removedor de insetos,19.9,1194.0
ebbb28cc-8832-460a-ac76-de04653020a0,04/24/2023 23:27:08,rio grande do sul,13,shampoo para carros,29.9,388.7
d34bf450-30a6-4c16-8edb-6558b31b73c1,04/23/2023 05:34:35,santa catarina,73,desodorizador de ar automotivo,14.9,1087.7
e3cd2e9f-9b83-480b-9844-e78b486b2808,01/24/2023 14:08:01,santa catarina,65,limpa-tapetes automotivo,34.9,2268.5
7207175a-a818-4885-93d8-52e74a32e421,03/07/2023 08:16:06,paraná,33,removedor de insetos,19.9,656.7
e74e89a5-4774-4930-b4ac-2b4fcf9247f9,04/04/2023 08:13:32,rio grande do sul,3,limpa-tapetes automotivo,34.9,104.7
64cef15d-822c-4226-a069-a7065bf04362,04/14/2023 12:16:43,paraná,32,shampoo para carros,29.9,956.8
b2583f43-c3fe-42cb-bc73-2b3a4c67bbc1,01/13/2023 20:30:47,rio grande do sul,53,cera automotiva,39.9,2114.7
bc829c32-868d-4afd-aea5-6b5bc12aad63,01/25/2023 23:49:54,santa catarina,12,desodorizador de ar automotivo,14.9,178.8
aa92bb1a-3c19-4fea-a836-a776a2b0fd49,03/22/2023 22:25:09,santa catarina,22,cera automotiva,39.9,877.8
80f3ecca-b2d0-464b-90e4-81c100fc82fa,01/06/2023 15:35:49,santa catarina,11,limpa-tapetes automotivo,34.9,383.9
a2cc543f-e7e9-4682-9933-3bae4e6afecc,03/30/2023 03:17:37,santa catarina,82,limpa-rodas,24.9,2041.8
27d51733-07c2-430f-ae64-7895bc583470,02/19/2023 18:13:32,rio grande do sul,11,cera automotiva,39.9,438.9
93ecfa4a-2133-4566-87ba-63ad940c4a7a,02/03/2023 14:42:24,rio grande do sul,16,desodorizador de ar automotivo,14.9,238.4
f9854253-8702-450b-847c-9c2d72918056,03/16/2023 19:59:27,rio grande do sul,26,limpa-tapetes automotivo,34.9,907.4
95eefed6-588e-45ba-8ccd-65d3eaa3b952,04/28/2023 01:26:57,rio grande do sul,30,limpa-rodas,24.9,747.0
e3e9c733-e5ac-4250-8d46-2df4b76c9ab5,03/16/2023 18:42:52,santa catarina,21,cera automotiva,39.9,837.9
d0c5edd9-694b-4061-856a-61f0580de625,04/14/2023 13:48:16,rio grande do sul,94,desodorizador de ar automotivo,14.9,1400.6
d6c5d7cb-e3f2-4f74-ba24-52c076c6636c,03/07/2023 13:01:40,santa catarina,36,limpa-rodas,24.9,896.4
04530d2b-020e-4a2d-b2a3-b059994bdfbf,02/23/2023 17:52:59,rio grande do sul,69,shampoo para carros,29.9,2063.1
86b6542c-0b3b-423d-876a-685f388f3aab,03/25/2023 16:43:41,rio grande do sul,84,limpa-tapetes automotivo,34.9,2931.6
cca7bfbf-1d13-4d21-aa39-752a38db1b7d,01/10/2023 17:02:31,santa catarina,8,cera automotiva,39.9,319.2
f7a24412-e63d-41f8-bf2d-952b4d037c89,01/07/2023 15:58:47,rio grande do sul,29,shampoo para carros,29.9,867.1
adbcdf7a-a3c8-48e5-b476-4e5fa0666638,03/20/2023 21:08:18,paraná,82,limpa-vidros automotivo,19.9,1631.8
a6b0fdaf-3408-4792-893e-e3ef2703351d,04/18/2023 18:59:09,paraná,27,polidor de metais automotivo,39.9,1077.3
b254e867-c28c-4783-8281-5a7d84730919,03/25/2023 00:57:39,santa catarina,91,condicionador de couro automotivo,49.9,4540.9
f4d3ae32-72d3-439d-b91a-7c6b950e406e,04/22/2023 02:24:04,paraná,10,limpa-rodas,24.9,249.0
d918a8d9-3f0f-442d-8774-7698799828c8,03/08/2023 20:58:01,paraná,80,condicionador de couro automotivo,49.9,3992.0
fe52f77e-9ae4-4ed9-bf69-b713457fa4b6,03/17/2023 14:13:57,rio grande do sul,25,cera automotiva,39.9,997.5
fcc261da-5a46-4f58-88db-23c9c14bc9e3,03/12/2023 00:16:10,rio grande do sul,68,limpa-tapetes automotivo,34.9,2373.2
58436b3b-5756-42f9-aea4-1f7bff03fb20,03/05/2023 08:46:57,santa catarina,86,limpa-estofados automotivo,49.9,4291.4
dc0c3a4f-c40e-4259-8340-d54425b2a710,02/15/2023 19:05:29,paraná,37,shampoo para carros,29.9,1106.3
58cfbe09-5e36-46ec-9806-7225058be8be,02/24/2023 23:41:23,paraná,19,shampoo para carros,29.9,568.1
1dc34850-cca3-4ea2-98de-81406f1ef862,02/09/2023 23:11:37,santa catarina,21,condicionador de couro automotivo,49.9,1047.9
1359dd26-c7a2-4531-ba1b-5adba48ec6ba,01/30/2023 09:06:10,santa catarina,68,cera automotiva,39.9,2713.2
812ceda8-2024-4e1a-b9f5-399d9dcc00c3,04/20/2023 12:53:14,santa catarina,5,polidor de metais automotivo,39.9,199.5
fb4ab13c-0049-4fa5-a5a9-f96a95e36993,03/17/2023 23:36:16,rio grande do sul,89,desodorizador de ar automotivo,14.9,1326.1
02b01912-685d-4df6-84d1-f5be977baeb0,02/06/2023 09:21:10,paraná,28,limpa-rodas,24.9,697.2
dca31f4b-922f-4995-8d48-7eb69f09d6aa,01/16/2023 21:08:45,paraná,38,limpa-estofados automotivo,49.9,1896.2
cc5b80b4-4056-40e7-b425-372cb40fed88,03/15/2023 13:36:41,santa catarina,67,limpa-rodas,24.9,1668.3
cc3e5e39-f5aa-4c77-b92e-bcf84183fbe9,01/14/2023 16:49:22,paraná,82,removedor de insetos,19.9,1631.8
4a50dd9f-d698-45c2-b64b-32807b5620f7,03/29/2023 19:28:59,santa catarina,80,condicionador de couro automotivo,49.9,3992.0
11c1a4d3-ff08-4af6-8c9b-e3d1a2544964,04/25/2023 05:12:48,rio grande do sul,41,cera automotiva,39.9,1635.9
5e72660a-065a-479b-915e-e40f7272bf7e,04/09/2023 19:43:41,paraná,45,limpa-rodas,24.9,1120.5
43dfda09-5750-494d-94f8-3db23a626192,03/18/2023 04:32:34,rio grande do sul,78,limpa-estofados automotivo,49.9,3892.2
f767a7f5-4da3-4957-abf8-a828f60c45bb,04/09/2023 15:10:26,santa catarina,36,polidor de metais automotivo,39.9,1436.4
4660ad05-1934-47c3-aef4-4d0862bed8d8,03/04/2023 11:34:01,paraná,34,desodorizador de ar automotivo,14.9,506.6
72b4dcdf-67b1-4b53-ab60-ee355a408b28,01/24/2023 13:01:28,santa catarina,11,desodorizador de ar automotivo,14.9,163.9
6e44bd4b-be27-42b7-8f7f-70c5a8b1e8db,04/03/2023 16:27:27,paraná,97,limpa-vidros automotivo,19.9,1930.3
53f05094-fad1-46e6-ab9c-528aaba87220,01/03/2023 08:46:52,paraná,12,condicionador de couro automotivo,49.9,598.8
b7d2c040-1699-4d3e-9106-51034386abf9,02/18/2023 14:53:56,rio grande do sul,59,polidor de metais automotivo,39.9,2354.1
c772aea8-d226-42f3-be33-9d5631e515ca,03/02/2023 11:16:36,santa catarina,79,shampoo para carros,29.9,2362.1
671cb157-3b2b-4ba8-98f9-96247639e078,03/29/2023 22:25:05,paraná,38,limpa-tapetes automotivo,34.9,1326.2
8a3590f9-cb36-47b6-8631-5eebd8beb7cd,04/16/2023 22:44:44,santa catarina,40,limpa-rodas,24.9,996.0
750f1ad6-e3f2-47da-8db1-c8bec5517267,03/16/2023 20:43:09,rio grande do sul,17,condicionador de couro automotivo,49.9,848.3
e354251f-4c4a-4287-aa7a-6966da520bb4,02/06/2023 15:29:22,santa catarina,69,condicionador de couro automotivo,49.9,3443.1
96904651-e146-4e9b-9862-ad7020b152e4,04/09/2023 12:37:07,rio grande do sul,20,limpa-estofados automotivo,49.9,998.0
c8c785e3-0f3f-46d2-bf78-a32894477c29,04/28/2023 03:40:44,paraná,97,limpa-estofados automotivo,49.9,4840.3
97aeb9ee-32f9-4c12-8398-d6bab356c751,04/27/2023 07:26:01,paraná,71,limpa-vidros automotivo,19.9,1412.9
0dec5b08-6076-4afa-a036-126f6b8892f7,03/12/2023 12:10:17,paraná,38,shampoo para carros,29.9,1136.2
2aa3b5a8-3c0c-4b7d-887b-f4018bd3cb1e,02/16/2023 00:05:13,rio grande do sul,16,desodorizador de ar automotivo,14.9,238.4
c7fd677d-9af9-4fd5-9af2-a29cb19ad8f4,03/17/2023 01:28:37,santa catarina,65,desodorizador de ar automotivo,14.9,968.5
c37d23b4-bea8-48be-8891-477f81f9a7db,03/03/2023 11:42:40,rio grande do sul,31,condicionador de couro automotivo,49.9,1546.9
f8d933b6-9a08-4b86-8910-bc29ce8bb6bb,04/07/2023 06:07:07,rio grande do sul,52,polidor de metais automotivo,39.9,2074.8
4dcc49e8-a623-48c4-a3dd-d16357e39d8c,03/23/2023 23:21:55,paraná,84,limpa-vidros automotivo,19.9,1671.6
9e278b1c-b9e7-4f9f-aaab-3eed907bdfc4,01/07/2023 15:05:16,rio grande do sul,53,cera automotiva,39.9,2114.7
add62802-4000-4815-8f23-f08e49857a3b,04/13/2023 16:58:02,rio grande do sul,91,limpa-tapetes automotivo,34.9,3175.9
8ac51c30-4e3f-41c6-b2c7-4c14ca967a8d,04/14/2023 07:11:50,rio grande do sul,17,desodorizador de ar automotivo,14.9,253.3
d7bd9fa3-ccf1-4fed-9d4d-ea44cdf8249b,04/05/2023 19:19:58,rio grande do sul,77,cera automotiva,39.9,3072.3
ef64e002-4d04-4f2c-a2e3-6f8d647bd50c,02/04/2023 22:03:11,paraná,22,desodorizador de ar automotivo,14.9,327.8
fa24cdfe-16db-42b3-b890-f261788a8ef4,03/04/2023 05:11:49,santa catarina,93,polidor de metais automotivo,39.9,3710.7
f2a0427b-5f2c-484f-9867-b4c9e584ff28,01/09/2023 21:07:08,paraná,52,removedor de insetos,19.9,1034.8
174f5f83-624d-4c27-823c-a11c9d79329d,04/07/2023 05:47:41,santa catarina,89,limpa-estofados automotivo,49.9,4441.1
7125db7c-c2d5-4129-bf7c-ba1665d34085,04/25/2023 01:57:23,paraná,88,condicionador de couro automotivo,49.9,4391.2
a9a1a961-ff5a-4153-8a25-5d061727f7da,01/23/2023 08:20:52,rio grande do sul,10,removedor de insetos,19.9,199.0
efb982cb-b20f-41d3-87eb-8fb87c7da0ca,04/08/2023 01:28:03,rio grande do sul,98,removedor de insetos,19.9,1950.2
53b94737-4cf1-4714-b362-eeb23081d467,04/29/2023 21:23:20,rio grande do sul,39,limpa-tapetes automotivo,34.9,1361.1
93c4e077-2dca-4218-a8f6-df234d56079e,02/09/2023 16:36:04,rio grande do sul,13,limpa-vidros automotivo,19.9,258.7
0238b8bb-dd91-4e5c-906e-ae3a5e84ccd4,01/23/2023 19:02:21,paraná,77,limpa-rodas,24.9,1917.3
84106562-0fdf-4693-80b0-d666742f4f94,03/16/2023 13:29:40,rio grande do sul,43,limpa-vidros automotivo,19.9,855.7
3b876d28-ec28-49ef-9671-18f78ebff0ac,04/28/2023 21:20:41,paraná,57,limpa-estofados automotivo,49.9,2844.3
8dfdd58c-ccd0-44d1-abd8-b424deaee249,01/08/2023 07:35:52,rio grande do sul,79,polidor de metais automotivo,39.9,3152.1
3433fef6-06ba-4289-81e6-166b791e0bca,01/10/2023 10:40:47,paraná,78,limpa-vidros automotivo,19.9,1552.2
2e9b570b-b2dc-42f0-8b75-dd73745bb780,04/15/2023 03:13:56,paraná,72,removedor de insetos,19.9,1432.8
ae882198-9377-4602-83c9-602efb43779b,04/04/2023 04:24:11,paraná,83,condicionador de couro automotivo,49.9,4141.7
d23cbacb-b9e2-4998-a939-db623de1e42f,03/14/2023 18:23:08,paraná,7,polidor de metais automotivo,39.9,279.3
84ca2b3a-45ce-4b4b-8797-2bb8755ead1f,01/19/2023 22:23:29,rio grande do sul,9,shampoo para carros,29.9,269.1
d17800eb-a99c-4eb1-894e-6535262f38e0,01/06/2023 16:49:23,santa catarina,30,limpa-tapetes automotivo,34.9,1047.0
